,Sep,Force
144,1.34e-08,2.58e-12
145,1.44e-08,6.29e-13
146,1.54e-08,-1.57e-12
147,1.57e-08,-1.23e-12
148,1.49e-08,2.59e-12
149,1.52e-08,3.06e-12
150,1.55e-08,3.39e-12
151,1.53e-08,5.29e-12
152,1.58e-08,4.88e-12
153,1.62e-08,4.72e-12
154,1.7e-08,3.26e-12
155,1.82e-08,3.27e-13
156,1.83e-08,1.11e-12
157,1.69e-08,7.1e-12
158,1.69e-08,8.58e-12
159,1.79e-08,6.36e-12
160,1.86e-08,5.41e-12
161,1.96e-08,3.5e-12
162,2.01e-08,3.12e-12
163,1.99e-08,5.01e-12
164,1.97e-08,6.79e-12
165,2e-08,6.87e-12
166,2.11e-08,4.61e-12
167,2.15e-08,4.62e-12
168,2.12e-08,6.81e-12
169,2.18e-08,6.08e-12
170,2.27e-08,4.53e-12
171,2.29e-08,5.07e-12
172,2.32e-08,5.37e-12
173,2.42e-08,3.38e-12
174,2.46e-08,2.97e-12
175,2.4e-08,6.28e-12
176,2.38e-08,8.36e-12
177,2.51e-08,5.42e-12
178,2.51e-08,6.41e-12
179,2.54e-08,6.82e-12
180,2.68e-08,3.19e-12
181,2.73e-08,2.69e-12
182,2.68e-08,5.85e-12
183,2.62e-08,8.9e-12
184,2.74e-08,6.27e-12
185,2.87e-08,2.89e-12
186,2.93e-08,2.3e-12
187,2.89e-08,4.85e-12
188,2.89e-08,6.13e-12
189,2.93e-08,6.28e-12
190,2.94e-08,7.15e-12
191,2.97e-08,7.4e-12
192,2.97e-08,8.75e-12
193,3.01e-08,8.99e-12
194,3.09e-08,7.56e-12
195,3.13e-08,7.46e-12
196,3.11e-08,9.37e-12
197,3.08e-08,1.16e-11
198,3.2e-08,8.82e-12
199,3.32e-08,5.92e-12
200,3.34e-08,6.34e-12
201,3.34e-08,7.74e-12
202,3.32e-08,9.55e-12
203,3.38e-08,8.84e-12
204,3.47e-08,7.17e-12
205,3.48e-08,8.06e-12
206,3.54e-08,7.33e-12
207,3.62e-08,5.76e-12
208,3.63e-08,6.86e-12
209,3.6e-08,9.07e-12
210,3.62e-08,9.91e-12
211,3.71e-08,8.01e-12
212,3.73e-08,8.68e-12
213,3.73e-08,9.91e-12
214,3.76e-08,1.04e-11
215,3.84e-08,8.89e-12
216,3.91e-08,7.92e-12
217,3.93e-08,8.57e-12
218,3.93e-08,9.82e-12
219,3.86e-08,1.34e-11
220,3.88e-08,1.4e-11
221,4.01e-08,1.09e-11
222,4.1e-08,8.97e-12
223,4.1e-08,1.06e-11
224,4.08e-08,1.25e-11
225,4.06e-08,1.43e-11
226,4.1e-08,1.42e-11
227,4.17e-08,1.31e-11
228,4.27e-08,1.12e-11
229,4.33e-08,1.03e-11
230,4.32e-08,1.19e-11
231,4.31e-08,1.34e-11
232,4.31e-08,1.46e-11
233,4.37e-08,1.4e-11
234,4.45e-08,1.25e-11
235,4.47e-08,1.3e-11
236,4.51e-08,1.3e-11
237,4.59e-08,1.17e-11
238,4.58e-08,1.32e-11
239,4.56e-08,1.51e-11
240,4.6e-08,1.52e-11
241,4.67e-08,1.41e-11
242,4.7e-08,1.44e-11
243,4.72e-08,1.51e-11
244,4.75e-08,1.55e-11
245,4.79e-08,1.54e-11
246,4.77e-08,1.72e-11
247,4.8e-08,1.77e-11
248,4.95e-08,1.4e-11
249,5.05e-08,1.21e-11
250,5.11e-08,1.1e-11
251,5.1e-08,1.27e-11
252,5.06e-08,1.51e-11
253,5.15e-08,1.34e-11
254,5.26e-08,1.08e-11
255,5.38e-08,8.24e-12
256,5.52e-08,5.2e-12
257,5.58e-08,4.66e-12
258,5.55e-08,6.68e-12
259,5.58e-08,7.09e-12
260,5.68e-08,5.01e-12
261,5.81e-08,1.98e-12
262,5.84e-08,2.07e-12
263,5.82e-08,4.26e-12
264,5.83e-08,5.29e-12
265,5.85e-08,5.97e-12
266,5.93e-08,4.35e-12
267,5.99e-08,3.48e-12
268,6.03e-08,3.17e-12
269,6.09e-08,2.36e-12
270,6.02e-08,5.95e-12
271,5.99e-08,8.21e-12
272,6.06e-08,7.33e-12
273,6.2e-08,3.74e-12
274,6.23e-08,4.2e-12
275,6.22e-08,6.13e-12
276,6.26e-08,5.97e-12
277,6.31e-08,5.84e-12
278,6.34e-08,5.97e-12
279,6.41e-08,5.09e-12
280,6.44e-08,5.25e-12
281,6.43e-08,6.81e-12
282,6.5e-08,5.73e-12
283,6.55e-08,5.24e-12
284,6.64e-08,3.61e-12
285,6.61e-08,5.6e-12
286,6.55e-08,9.15e-12
287,6.66e-08,6.74e-12
288,6.77e-08,4.46e-12
289,6.73e-08,7.05e-12
290,6.8e-08,6.12e-12
291,6.86e-08,5.49e-12
292,6.86e-08,6.7e-12
293,6.92e-08,5.98e-12
294,6.95e-08,6.06e-12
295,6.95e-08,7.61e-12
296,7e-08,6.99e-12
297,7.09e-08,5.5e-12
298,7.1e-08,6.41e-12
299,7.14e-08,6.34e-12
300,7.17e-08,6.78e-12
301,7.19e-08,7.52e-12
302,7.23e-08,7.39e-12
303,7.26e-08,7.68e-12
304,7.29e-08,8.16e-12
305,7.27e-08,1.01e-11
306,7.3e-08,1.04e-11
307,7.4e-08,7.93e-12
308,7.4e-08,9.27e-12
309,7.36e-08,1.19e-11
310,7.41e-08,1.14e-11
311,7.48e-08,1.06e-11
312,7.53e-08,1.03e-11
313,7.59e-08,9.49e-12
314,7.61e-08,1.03e-11
315,7.59e-08,1.23e-11
316,7.63e-08,1.21e-11
317,7.73e-08,1e-11
318,7.77e-08,1.01e-11
319,7.73e-08,1.27e-11
320,7.71e-08,1.45e-11
321,7.8e-08,1.28e-11
322,7.88e-08,1.13e-11
323,7.9e-08,1.2e-11
324,7.92e-08,1.25e-11
325,7.93e-08,1.35e-11
326,7.97e-08,1.36e-11
327,8.07e-08,1.14e-11
328,8.11e-08,1.15e-11
329,8.13e-08,1.25e-11
330,8.22e-08,1.08e-11
331,8.22e-08,1.2e-11
332,8.15e-08,1.56e-11
333,8.21e-08,1.48e-11
334,8.26e-08,1.44e-11
335,8.32e-08,1.37e-11
336,8.41e-08,1.2e-11
337,8.4e-08,1.38e-11
338,8.43e-08,1.39e-11
339,8.45e-08,1.45e-11
340,8.43e-08,1.65e-11
341,8.49e-08,1.59e-11
342,8.57e-08,1.47e-11
343,8.55e-08,1.67e-11
344,8.57e-08,1.74e-11
345,8.63e-08,1.67e-11
346,8.61e-08,1.86e-11
347,8.62e-08,1.96e-11
348,8.67e-08,1.94e-11
349,8.71e-08,1.93e-11
350,8.78e-08,1.82e-11
351,8.8e-08,1.85e-11
352,8.82e-08,1.91e-11
353,8.89e-08,1.82e-11
354,8.9e-08,1.92e-11
355,8.89e-08,2.09e-11
356,8.95e-08,2e-11
357,9e-08,1.97e-11
358,9.05e-08,1.93e-11
359,9.08e-08,1.98e-11
360,9.08e-08,2.12e-11
361,9.09e-08,2.22e-11
362,9.14e-08,2.2e-11
363,9.19e-08,2.16e-11
364,9.21e-08,2.21e-11
365,9.22e-08,2.33e-11
366,9.22e-08,2.45e-11
367,9.25e-08,2.49e-11
368,9.27e-08,2.54e-11
369,9.34e-08,2.47e-11
370,9.39e-08,2.43e-11
371,9.42e-08,2.45e-11
372,9.45e-08,2.45e-11
373,9.47e-08,2.5e-11
374,9.51e-08,2.49e-11
375,9.58e-08,2.41e-11
376,9.56e-08,2.61e-11
377,9.56e-08,2.75e-11
378,9.59e-08,2.79e-11
379,9.59e-08,2.95e-11
380,9.64e-08,2.9e-11
381,9.69e-08,2.86e-11
382,9.66e-08,3.08e-11
383,9.64e-08,3.29e-11
384,9.69e-08,3.25e-11
385,9.77e-08,3.1e-11
386,9.83e-08,3.02e-11
387,9.95e-08,2.76e-11
388,1.01e-07,2.48e-11
389,1.02e-07,2.33e-11
390,1.02e-07,2.17e-11
391,1.03e-07,2.18e-11
392,1.03e-07,2.21e-11
393,1.03e-07,2.31e-11
394,1.04e-07,2.36e-11
395,1.04e-07,2.25e-11
396,1.04e-07,2.46e-11
397,1.04e-07,2.68e-11
398,1.04e-07,2.69e-11
399,1.05e-07,2.68e-11
400,1.05e-07,2.68e-11
401,1.05e-07,2.76e-11
402,1.05e-07,2.84e-11
403,1.06e-07,2.82e-11
404,1.06e-07,2.72e-11
405,1.07e-07,2.76e-11
406,1.07e-07,2.82e-11
407,1.07e-07,2.91e-11
408,1.07e-07,3.12e-11
409,1.07e-07,3.13e-11
410,1.08e-07,3.02e-11
411,1.08e-07,3.11e-11
412,1.08e-07,3.15e-11
413,1.09e-07,3.09e-11
414,1.09e-07,3.14e-11
415,1.09e-07,3.23e-11
416,1.09e-07,3.35e-11
417,1.1e-07,3.32e-11
418,1.1e-07,3.37e-11
419,1.1e-07,3.55e-11
420,1.11e-07,3.47e-11
421,1.11e-07,3.52e-11
422,1.11e-07,3.7e-11
423,1.11e-07,3.74e-11
424,1.11e-07,3.74e-11
425,1.12e-07,3.73e-11
426,1.12e-07,3.83e-11
427,1.12e-07,3.99e-11
428,1.12e-07,4.14e-11
429,1.12e-07,4.25e-11
430,1.12e-07,4.25e-11
431,1.13e-07,4.22e-11
432,1.13e-07,4.18e-11
433,1.13e-07,4.29e-11
434,1.13e-07,4.38e-11
435,1.14e-07,4.39e-11
436,1.14e-07,4.53e-11
437,1.14e-07,4.61e-11
438,1.14e-07,4.58e-11
439,1.14e-07,4.71e-11
440,1.14e-07,4.8e-11
441,1.17e-07,4.14e-11
442,1.19e-07,3.41e-11
443,1.21e-07,3.05e-11
444,1.22e-07,2.98e-11
445,1.22e-07,3.03e-11
446,1.23e-07,2.92e-11
447,1.23e-07,3.07e-11
448,1.22e-07,3.34e-11
449,1.22e-07,3.5e-11
450,1.22e-07,3.7e-11
451,1.22e-07,3.83e-11
452,1.23e-07,3.67e-11
453,1.23e-07,3.58e-11
454,1.23e-07,3.75e-11
455,1.23e-07,3.89e-11
456,1.24e-07,3.89e-11
457,1.24e-07,4e-11
458,1.24e-07,4.16e-11
459,1.24e-07,4.08e-11
460,1.25e-07,4.07e-11
461,1.25e-07,4.14e-11
462,1.26e-07,4.05e-11
463,1.26e-07,4.06e-11
464,1.26e-07,4.15e-11
465,1.26e-07,4.22e-11
466,1.26e-07,4.35e-11
467,1.26e-07,4.49e-11
468,1.26e-07,4.66e-11
469,1.27e-07,4.63e-11
470,1.27e-07,4.56e-11
471,1.27e-07,4.65e-11
472,1.28e-07,4.61e-11
473,1.28e-07,4.78e-11
474,1.27e-07,5.03e-11
475,1.28e-07,5.05e-11
476,1.28e-07,5.12e-11
477,1.28e-07,5.17e-11
478,1.28e-07,5.24e-11
479,1.29e-07,5.28e-11
480,1.29e-07,5.36e-11
481,1.29e-07,5.4e-11
482,1.3e-07,5.35e-11
483,1.3e-07,5.32e-11
484,1.3e-07,5.39e-11
485,1.3e-07,5.53e-11
486,1.3e-07,5.66e-11
487,1.3e-07,5.85e-11
488,1.3e-07,6.06e-11
489,1.3e-07,6.05e-11
490,1.31e-07,5.98e-11
491,1.31e-07,6.2e-11
492,1.31e-07,6.37e-11
493,1.32e-07,6.22e-11
494,1.32e-07,6.22e-11
495,1.32e-07,6.34e-11
496,1.32e-07,6.48e-11
497,1.32e-07,6.65e-11
498,1.32e-07,6.67e-11
499,1.32e-07,6.77e-11
500,1.33e-07,6.8e-11
501,1.33e-07,6.87e-11
502,1.33e-07,7.05e-11
503,1.33e-07,6.99e-11
504,1.34e-07,6.98e-11
505,1.34e-07,7.09e-11
506,1.34e-07,7.06e-11
507,1.35e-07,7.09e-11
508,1.34e-07,7.26e-11
509,1.34e-07,7.5e-11
510,1.34e-07,7.69e-11
511,1.34e-07,7.88e-11
512,1.34e-07,7.85e-11
513,1.35e-07,7.86e-11
514,1.35e-07,7.98e-11
515,1.35e-07,8.01e-11
516,1.35e-07,8.16e-11
517,1.35e-07,8.23e-11
518,1.36e-07,8.16e-11
519,1.36e-07,8.29e-11
520,1.35e-07,8.62e-11
521,1.35e-07,8.72e-11
522,1.36e-07,8.63e-11
523,1.37e-07,8.56e-11
524,1.37e-07,8.67e-11
525,1.36e-07,8.93e-11
526,1.37e-07,8.98e-11
527,1.37e-07,8.96e-11
528,1.37e-07,9.05e-11
529,1.37e-07,9.18e-11
530,1.37e-07,9.42e-11
531,1.37e-07,9.5e-11
532,1.38e-07,9.5e-11
533,1.38e-07,9.62e-11
534,1.38e-07,9.68e-11
535,1.38e-07,9.76e-11
536,1.38e-07,9.92e-11
537,1.38e-07,1e-10
538,1.38e-07,1.01e-10
539,1.38e-07,1.02e-10
540,1.39e-07,1.02e-10
541,1.39e-07,1.03e-10
542,1.39e-07,1.05e-10
543,1.39e-07,1.06e-10
544,1.39e-07,1.08e-10
545,1.38e-07,1.1e-10
546,1.39e-07,1.1e-10
547,1.4e-07,1.09e-10
548,1.4e-07,1.1e-10
549,1.39e-07,1.12e-10
550,1.4e-07,1.13e-10
551,1.4e-07,1.13e-10
552,1.4e-07,1.14e-10
553,1.4e-07,1.16e-10
554,1.4e-07,1.17e-10
555,1.4e-07,1.18e-10
556,1.4e-07,1.19e-10
557,1.41e-07,1.19e-10
558,1.41e-07,1.19e-10
559,1.41e-07,1.21e-10
560,1.41e-07,1.22e-10
561,1.41e-07,1.22e-10
562,1.41e-07,1.24e-10
563,1.41e-07,1.25e-10
564,1.41e-07,1.26e-10
565,1.41e-07,1.28e-10
566,1.41e-07,1.29e-10
567,1.42e-07,1.29e-10
568,1.43e-07,1.28e-10
569,1.43e-07,1.27e-10
570,1.43e-07,1.28e-10
571,1.43e-07,1.3e-10
572,1.43e-07,1.32e-10
573,1.43e-07,1.32e-10
574,1.43e-07,1.33e-10
575,1.43e-07,1.35e-10
576,1.43e-07,1.36e-10
577,1.43e-07,1.37e-10
578,1.43e-07,1.39e-10
579,1.44e-07,1.39e-10
580,1.44e-07,1.4e-10
581,1.44e-07,1.4e-10
582,1.45e-07,1.4e-10
583,1.45e-07,1.42e-10
584,1.45e-07,1.42e-10
585,1.45e-07,1.43e-10
586,1.45e-07,1.45e-10
587,1.45e-07,1.46e-10
588,1.45e-07,1.48e-10
589,1.45e-07,1.49e-10
590,1.45e-07,1.49e-10
591,1.48e-07,1.42e-10
592,1.51e-07,1.32e-10
593,1.52e-07,1.29e-10
594,1.53e-07,1.29e-10
595,1.53e-07,1.3e-10
596,1.53e-07,1.32e-10
597,1.53e-07,1.33e-10
598,1.53e-07,1.34e-10
599,1.53e-07,1.35e-10
600,1.53e-07,1.36e-10
601,1.53e-07,1.37e-10
602,1.53e-07,1.38e-10
603,1.54e-07,1.39e-10
604,1.53e-07,1.4e-10
605,1.54e-07,1.42e-10
606,1.54e-07,1.42e-10
607,1.54e-07,1.43e-10
608,1.54e-07,1.44e-10
609,1.54e-07,1.45e-10
610,1.54e-07,1.46e-10
611,1.54e-07,1.47e-10
612,1.55e-07,1.48e-10
613,1.55e-07,1.48e-10
614,1.55e-07,1.5e-10
615,1.55e-07,1.51e-10
616,1.55e-07,1.53e-10
617,1.55e-07,1.54e-10
618,1.55e-07,1.54e-10
619,1.55e-07,1.55e-10
620,1.55e-07,1.56e-10
621,1.56e-07,1.57e-10
622,1.56e-07,1.58e-10
623,1.55e-07,1.6e-10
624,1.55e-07,1.62e-10
625,1.56e-07,1.62e-10
626,1.56e-07,1.63e-10
627,1.56e-07,1.63e-10
628,1.56e-07,1.65e-10
629,1.56e-07,1.66e-10
630,1.56e-07,1.67e-10
631,1.56e-07,1.68e-10
632,1.56e-07,1.69e-10
633,1.56e-07,1.71e-10
634,1.56e-07,1.73e-10
635,1.56e-07,1.74e-10
636,1.56e-07,1.75e-10
637,1.57e-07,1.76e-10
638,1.57e-07,1.77e-10
639,1.57e-07,1.78e-10
640,1.57e-07,1.8e-10
641,1.57e-07,1.81e-10
642,1.57e-07,1.83e-10
643,1.57e-07,1.84e-10
644,1.57e-07,1.84e-10
645,1.57e-07,1.84e-10
646,1.57e-07,1.86e-10
647,1.57e-07,1.87e-10
648,1.57e-07,1.88e-10
649,1.58e-07,1.89e-10
650,1.57e-07,1.91e-10
651,1.57e-07,1.92e-10
652,1.58e-07,1.93e-10
653,1.58e-07,1.94e-10
654,1.58e-07,1.95e-10
655,1.58e-07,1.97e-10
656,1.58e-07,1.99e-10
657,1.58e-07,2e-10
658,1.58e-07,2.01e-10
659,1.58e-07,2.02e-10
660,1.58e-07,2.03e-10
661,1.58e-07,2.05e-10
662,1.58e-07,2.06e-10
663,1.58e-07,2.07e-10
664,1.58e-07,2.08e-10
665,1.58e-07,2.09e-10
666,1.58e-07,2.1e-10
667,1.58e-07,2.12e-10
668,1.58e-07,2.13e-10
669,1.58e-07,2.14e-10
670,1.58e-07,2.16e-10
671,1.58e-07,2.17e-10
672,1.58e-07,2.19e-10
673,1.58e-07,2.21e-10
674,1.58e-07,2.22e-10
675,1.58e-07,2.23e-10
676,1.59e-07,2.23e-10
677,1.59e-07,2.25e-10
678,1.58e-07,2.27e-10
679,1.58e-07,2.28e-10
680,1.59e-07,2.29e-10
681,1.59e-07,2.31e-10
682,1.59e-07,2.32e-10
683,1.59e-07,2.33e-10
684,1.59e-07,2.34e-10
685,1.59e-07,2.36e-10
686,1.59e-07,2.37e-10
687,1.59e-07,2.39e-10
688,1.59e-07,2.4e-10
689,1.59e-07,2.41e-10
690,1.59e-07,2.43e-10
691,1.59e-07,2.44e-10
692,1.59e-07,2.45e-10
693,1.59e-07,2.47e-10
694,1.59e-07,2.49e-10
695,1.59e-07,2.49e-10
696,1.59e-07,2.51e-10
697,1.59e-07,2.53e-10
698,1.59e-07,2.54e-10
699,1.59e-07,2.55e-10
700,1.59e-07,2.56e-10
701,1.59e-07,2.58e-10
702,1.59e-07,2.59e-10
703,1.59e-07,2.61e-10
704,1.59e-07,2.63e-10
705,1.59e-07,2.64e-10
706,1.58e-07,2.66e-10
707,1.59e-07,2.67e-10
708,1.59e-07,2.68e-10
709,1.59e-07,2.69e-10
710,1.59e-07,2.7e-10
711,1.59e-07,2.72e-10
712,1.59e-07,2.74e-10
713,1.59e-07,2.75e-10
714,1.58e-07,2.77e-10
715,1.58e-07,2.78e-10
716,1.59e-07,2.8e-10
717,1.59e-07,2.81e-10
718,1.59e-07,2.83e-10
719,1.59e-07,2.84e-10
720,1.58e-07,2.85e-10
721,1.58e-07,2.87e-10
722,1.58e-07,2.89e-10
723,1.58e-07,2.91e-10
724,1.58e-07,2.92e-10
725,1.58e-07,2.93e-10
726,1.58e-07,2.95e-10
727,1.58e-07,2.97e-10
728,1.58e-07,2.98e-10
729,1.58e-07,3e-10
730,1.58e-07,3.01e-10
731,1.58e-07,3.02e-10
732,1.58e-07,3.04e-10
733,1.58e-07,3.05e-10
734,1.58e-07,3.07e-10
735,1.58e-07,3.08e-10
736,1.58e-07,3.1e-10
737,1.58e-07,3.12e-10
738,1.58e-07,3.13e-10
739,1.58e-07,3.15e-10
740,1.58e-07,3.16e-10
741,1.58e-07,3.18e-10
742,1.58e-07,3.19e-10
743,1.58e-07,3.2e-10
744,1.58e-07,3.22e-10
745,1.58e-07,3.24e-10
746,1.58e-07,3.26e-10
747,1.58e-07,3.27e-10
748,1.61e-07,3.16e-10
749,1.86e-07,2.33e-10
750,2.29e-07,9.01e-11
751,2.53e-07,1.22e-11
752,2.55e-07,4.87e-12
753,2.56e-07,4.96e-12
754,2.56e-07,6.14e-12
755,2.56e-07,5.88e-12
756,2.57e-07,5.92e-12
757,2.58e-07,4.38e-12
758,2.58e-07,3.18e-12
759,2.59e-07,3.84e-12
760,2.59e-07,3.62e-12
761,2.6e-07,2.93e-12
762,2.6e-07,4.16e-12
763,2.6e-07,3.96e-12
764,2.6e-07,5.15e-12
765,2.6e-07,5.71e-12
766,2.62e-07,2.34e-12
767,2.62e-07,3.32e-12
768,2.62e-07,4.42e-12
769,2.63e-07,2.37e-12
770,2.64e-07,2.61e-12
771,2.64e-07,2.91e-12
772,2.65e-07,2.07e-12
773,2.65e-07,1.41e-12
774,2.65e-07,2.07e-12
775,2.65e-07,3.64e-12
776,2.66e-07,3.69e-12
777,2.67e-07,1.63e-12
778,2.67e-07,4.71e-13
779,2.68e-07,1.02e-12
780,2.68e-07,6.69e-13
781,2.69e-07,-4.93e-13
782,2.69e-07,-2.03e-13
783,2.69e-07,1.77e-12
784,2.69e-07,3.02e-12
785,2.7e-07,2.34e-12
786,2.7e-07,3.6e-12
787,2.7e-07,6.08e-12
788,2.7e-07,4.58e-12
789,2.72e-07,1.66e-12
790,2.72e-07,3.16e-12
791,2.72e-07,3.1e-12
792,2.74e-07,-2.34e-13
793,2.74e-07,1.23e-12
794,2.73e-07,3.28e-12
795,2.74e-07,1.86e-12
796,2.74e-07,2.61e-12
797,2.74e-07,4.18e-12
798,2.74e-07,5.77e-12
799,2.75e-07,6.18e-12
800,2.76e-07,4.41e-12
801,2.76e-07,3.81e-12
802,2.77e-07,3.81e-12
803,2.77e-07,2.75e-12
804,2.78e-07,2.65e-12
805,2.78e-07,3.06e-12
806,2.79e-07,3.04e-12
807,2.79e-07,2.91e-12
808,2.79e-07,4.25e-12
809,2.79e-07,4.63e-12
810,2.8e-07,4.15e-12
811,2.81e-07,2.85e-12
812,2.82e-07,7.37e-15
813,2.82e-07,3.09e-12
814,2.81e-07,4.93e-12
815,2.83e-07,2.66e-12
816,2.83e-07,1.93e-12
817,2.83e-07,2.15e-12
818,2.84e-07,2.53e-12
819,2.84e-07,3.35e-12
820,2.84e-07,3.35e-12
821,2.85e-07,1.47e-12
822,2.85e-07,2.43e-12
823,2.85e-07,5.34e-12
824,2.85e-07,6.33e-12
825,2.86e-07,3.84e-12
826,2.87e-07,2.15e-12
827,2.88e-07,2.82e-12
828,2.88e-07,1.3e-12
829,2.89e-07,1.03e-12
830,2.89e-07,2.12e-12
831,2.89e-07,4.07e-12
832,2.89e-07,5.5e-12
833,2.89e-07,5.1e-12
834,2.9e-07,5.42e-12
835,2.91e-07,3.58e-12
836,2.92e-07,4.32e-13
837,2.92e-07,1.66e-12
838,2.92e-07,3.62e-12
839,2.92e-07,4.86e-12
840,2.92e-07,4.55e-12
841,2.94e-07,1.02e-12
842,2.94e-07,7.7e-13
843,2.95e-07,1.63e-12
844,2.95e-07,2.84e-12
845,2.95e-07,4.39e-12
846,2.95e-07,2.94e-12
847,2.97e-07,-1.51e-12
848,2.98e-07,-1.85e-12
849,2.97e-07,1.45e-12
850,2.97e-07,3.07e-12
851,2.98e-07,3.04e-12
852,2.98e-07,3.35e-12
853,2.99e-07,2.33e-12
854,3e-07,9.95e-13
855,3e-07,1.57e-12
856,3e-07,9.32e-13
857,3.01e-07,7.71e-15
858,3.01e-07,2.57e-12
859,3.01e-07,3.74e-12
860,3.03e-07,-9.4e-13
861,3.03e-07,-1.92e-12
862,3.03e-07,7.86e-13
863,3.04e-07,3.61e-14
