,Sep,Force
188,3.14e-08,6.54e-12
189,3.29e-08,2.92e-12
190,3.32e-08,2.89e-12
191,3.38e-08,2.34e-12
192,3.47e-08,3.89e-13
193,3.45e-08,2.49e-12
194,3.45e-08,3.78e-12
195,3.51e-08,3.08e-12
196,3.48e-08,5.29e-12
197,3.51e-08,5.6e-12
198,3.59e-08,4.29e-12
199,3.6e-08,5.2e-12
200,3.58e-08,7.22e-12
201,3.63e-08,6.97e-12
202,3.73e-08,4.93e-12
203,3.79e-08,3.93e-12
204,3.81e-08,4.48e-12
205,3.86e-08,4.36e-12
206,3.91e-08,3.79e-12
207,3.95e-08,3.77e-12
208,3.95e-08,5.1e-12
209,3.95e-08,6.13e-12
210,3.94e-08,7.79e-12
211,4.02e-08,6.58e-12
212,4.11e-08,4.59e-12
213,4.08e-08,6.84e-12
214,4.06e-08,8.95e-12
215,4.06e-08,1.02e-11
216,4.11e-08,9.67e-12
217,4.22e-08,7.46e-12
218,4.25e-08,7.53e-12
219,4.23e-08,9.52e-12
220,4.33e-08,7.72e-12
221,4.44e-08,5.09e-12
222,4.45e-08,6.3e-12
223,4.45e-08,7.5e-12
224,4.49e-08,7.19e-12
225,4.54e-08,6.78e-12
226,4.57e-08,6.79e-12
227,4.55e-08,8.74e-12
228,4.58e-08,9.14e-12
229,4.67e-08,7.37e-12
230,4.67e-08,8.72e-12
231,4.74e-08,8.02e-12
232,4.84e-08,5.79e-12
233,4.92e-08,4.59e-12
234,4.94e-08,5.26e-12
235,4.92e-08,7.11e-12
236,4.93e-08,7.94e-12
237,4.98e-08,7.33e-12
238,5.02e-08,7.15e-12
239,4.99e-08,9.66e-12
240,5.06e-08,8.51e-12
241,5.16e-08,6.41e-12
242,5.17e-08,7.69e-12
243,5.18e-08,8.72e-12
244,5.15e-08,1.09e-11
245,5.17e-08,1.16e-11
246,5.26e-08,9.85e-12
247,5.32e-08,8.96e-12
248,5.34e-08,9.72e-12
249,5.34e-08,1.08e-11
250,5.35e-08,1.18e-11
251,5.34e-08,1.33e-11
252,5.39e-08,1.3e-11
253,5.5e-08,1.07e-11
254,5.58e-08,9.26e-12
255,5.61e-08,9.4e-12
256,5.62e-08,1.05e-11
257,5.66e-08,1.05e-11
258,5.69e-08,1.07e-11
259,5.72e-08,1.09e-11
260,5.85e-08,7.88e-12
261,5.88e-08,8.22e-12
262,5.81e-08,1.19e-11
263,5.8e-08,1.34e-11
264,5.91e-08,1.12e-11
265,5.91e-08,1.25e-11
266,5.89e-08,1.43e-11
267,6e-08,1.19e-11
268,6.05e-08,1.14e-11
269,6.06e-08,1.23e-11
270,6.11e-08,1.18e-11
271,6.13e-08,1.26e-11
272,6.11e-08,1.46e-11
273,6.16e-08,1.42e-11
274,6.18e-08,1.45e-11
275,6.24e-08,1.42e-11
276,6.25e-08,1.51e-11
277,6.27e-08,1.59e-11
278,6.41e-08,1.26e-11
279,6.47e-08,1.19e-11
280,6.44e-08,1.4e-11
281,6.49e-08,1.35e-11
282,6.46e-08,1.58e-11
283,6.44e-08,1.79e-11
284,6.48e-08,1.78e-11
285,6.52e-08,1.79e-11
286,6.63e-08,1.53e-11
287,6.69e-08,1.45e-11
288,6.69e-08,1.58e-11
289,6.71e-08,1.65e-11
290,6.7e-08,1.79e-11
291,6.74e-08,1.8e-11
292,6.72e-08,1.98e-11
293,6.73e-08,2.09e-11
294,6.82e-08,1.93e-11
295,6.88e-08,1.88e-11
296,6.9e-08,1.92e-11
297,6.9e-08,2.07e-11
298,6.93e-08,2.09e-11
299,6.98e-08,2.05e-11
300,7.01e-08,2.08e-11
301,7.06e-08,2.05e-11
302,7.07e-08,2.14e-11
303,7.07e-08,2.26e-11
304,7.08e-08,2.35e-11
305,7.11e-08,2.39e-11
306,7.13e-08,2.45e-11
307,7.17e-08,2.46e-11
308,7.3e-08,2.16e-11
309,7.27e-08,2.37e-11
310,7.23e-08,2.67e-11
311,7.29e-08,2.58e-11
312,7.34e-08,2.55e-11
313,7.32e-08,2.75e-11
314,7.29e-08,2.99e-11
315,7.33e-08,2.98e-11
316,7.34e-08,3.09e-11
317,7.36e-08,3.13e-11
318,7.43e-08,3.04e-11
319,7.5e-08,2.93e-11
320,7.52e-08,3e-11
321,7.53e-08,3.08e-11
322,7.55e-08,3.14e-11
323,7.52e-08,3.39e-11
324,7.56e-08,3.37e-11
325,7.59e-08,3.4e-11
326,7.59e-08,3.52e-11
327,7.6e-08,3.64e-11
328,7.62e-08,3.69e-11
329,7.69e-08,3.62e-11
330,7.75e-08,3.53e-11
331,7.77e-08,3.6e-11
332,7.76e-08,3.76e-11
333,7.81e-08,3.74e-11
334,7.85e-08,3.73e-11
335,7.83e-08,3.92e-11
336,7.86e-08,3.95e-11
337,7.9e-08,3.93e-11
338,7.89e-08,4.09e-11
339,7.89e-08,4.25e-11
340,7.88e-08,4.4e-11
341,7.93e-08,4.37e-11
342,7.98e-08,4.32e-11
343,8.02e-08,4.33e-11
344,8.06e-08,4.32e-11
345,8.07e-08,4.42e-11
346,8.05e-08,4.63e-11
347,8.08e-08,4.65e-11
348,8.13e-08,4.61e-11
349,8.19e-08,4.56e-11
350,8.18e-08,4.73e-11
351,8.28e-08,4.53e-11
352,8.58e-08,3.64e-11
353,8.72e-08,3.29e-11
354,8.76e-08,3.3e-11
355,8.83e-08,3.17e-11
356,8.85e-08,3.25e-11
357,8.83e-08,3.46e-11
358,9.01e-08,2.98e-11
359,9.27e-08,2.22e-11
360,9.32e-08,2.2e-11
361,9.33e-08,2.27e-11
362,9.4e-08,2.18e-11
363,9.36e-08,2.45e-11
364,9.31e-08,2.76e-11
365,9.36e-08,2.71e-11
366,9.5e-08,2.39e-11
367,9.53e-08,2.42e-11
368,9.5e-08,2.64e-11
369,9.58e-08,2.52e-11
370,9.61e-08,2.56e-11
371,9.58e-08,2.8e-11
372,9.61e-08,2.81e-11
373,9.66e-08,2.78e-11
374,9.7e-08,2.79e-11
375,9.7e-08,2.89e-11
376,9.73e-08,2.93e-11
377,9.79e-08,2.84e-11
378,9.78e-08,3.02e-11
379,9.79e-08,3.12e-11
380,9.79e-08,3.26e-11
381,9.74e-08,3.55e-11
382,9.84e-08,3.35e-11
383,9.93e-08,3.16e-11
384,9.92e-08,3.32e-11
385,9.95e-08,3.37e-11
386,1e-07,3.26e-11
387,1.01e-07,3.27e-11
388,1e-07,3.5e-11
389,1e-07,3.65e-11
390,1.01e-07,3.68e-11
391,1.01e-07,3.73e-11
392,1.01e-07,3.78e-11
393,1.02e-07,3.71e-11
394,1.02e-07,3.72e-11
395,1.02e-07,3.89e-11
396,1.02e-07,4.04e-11
397,1.02e-07,4.16e-11
398,1.02e-07,4.2e-11
399,1.02e-07,4.29e-11
400,1.02e-07,4.35e-11
401,1.03e-07,4.19e-11
402,1.04e-07,4.1e-11
403,1.04e-07,4.19e-11
404,1.05e-07,4.2e-11
405,1.05e-07,4.23e-11
406,1.05e-07,4.38e-11
407,1.04e-07,4.69e-11
408,1.05e-07,4.78e-11
409,1.05e-07,4.78e-11
410,1.05e-07,4.9e-11
411,1.06e-07,4.83e-11
412,1.06e-07,4.84e-11
413,1.06e-07,4.89e-11
414,1.06e-07,4.89e-11
415,1.07e-07,4.94e-11
416,1.07e-07,4.99e-11
417,1.07e-07,5.21e-11
418,1.07e-07,5.34e-11
419,1.07e-07,5.25e-11
420,1.08e-07,5.32e-11
421,1.07e-07,5.57e-11
422,1.08e-07,5.58e-11
423,1.08e-07,5.56e-11
424,1.08e-07,5.69e-11
425,1.08e-07,5.75e-11
426,1.08e-07,5.86e-11
427,1.09e-07,5.95e-11
428,1.09e-07,6.09e-11
429,1.09e-07,6.23e-11
430,1.09e-07,6.37e-11
431,1.09e-07,6.48e-11
432,1.09e-07,6.4e-11
433,1.09e-07,6.46e-11
434,1.1e-07,6.52e-11
435,1.1e-07,6.57e-11
436,1.1e-07,6.75e-11
437,1.1e-07,6.82e-11
438,1.1e-07,6.84e-11
439,1.1e-07,6.96e-11
440,1.1e-07,7.05e-11
441,1.11e-07,7.04e-11
442,1.11e-07,7.17e-11
443,1.11e-07,7.36e-11
444,1.11e-07,7.5e-11
445,1.11e-07,7.65e-11
446,1.11e-07,7.69e-11
447,1.11e-07,7.66e-11
448,1.11e-07,7.78e-11
449,1.11e-07,7.92e-11
450,1.12e-07,7.93e-11
451,1.12e-07,7.92e-11
452,1.12e-07,8.01e-11
453,1.12e-07,8.19e-11
454,1.12e-07,8.26e-11
455,1.13e-07,8.26e-11
456,1.13e-07,8.37e-11
457,1.13e-07,8.52e-11
458,1.13e-07,8.66e-11
459,1.13e-07,8.77e-11
460,1.13e-07,8.79e-11
461,1.14e-07,8.83e-11
462,1.14e-07,8.94e-11
463,1.14e-07,8.98e-11
464,1.14e-07,9.06e-11
465,1.14e-07,9.27e-11
466,1.14e-07,9.32e-11
467,1.14e-07,9.35e-11
468,1.14e-07,9.46e-11
469,1.15e-07,9.52e-11
470,1.14e-07,9.75e-11
471,1.14e-07,9.87e-11
472,1.15e-07,9.87e-11
473,1.15e-07,1e-10
474,1.15e-07,1.02e-10
475,1.15e-07,1.02e-10
476,1.15e-07,1.03e-10
477,1.15e-07,1.04e-10
478,1.16e-07,1.04e-10
479,1.16e-07,1.05e-10
480,1.16e-07,1.06e-10
481,1.16e-07,1.07e-10
482,1.16e-07,1.09e-10
483,1.16e-07,1.09e-10
484,1.17e-07,1.09e-10
485,1.17e-07,1.1e-10
486,1.17e-07,1.12e-10
487,1.17e-07,1.13e-10
488,1.17e-07,1.14e-10
489,1.17e-07,1.16e-10
490,1.17e-07,1.16e-10
491,1.17e-07,1.16e-10
492,1.17e-07,1.17e-10
493,1.18e-07,1.18e-10
494,1.18e-07,1.18e-10
495,1.18e-07,1.2e-10
496,1.18e-07,1.22e-10
497,1.18e-07,1.23e-10
498,1.18e-07,1.23e-10
499,1.18e-07,1.24e-10
500,1.18e-07,1.26e-10
501,1.18e-07,1.28e-10
502,1.18e-07,1.28e-10
503,1.18e-07,1.29e-10
504,1.19e-07,1.29e-10
505,1.19e-07,1.29e-10
506,1.19e-07,1.3e-10
507,1.19e-07,1.3e-10
508,1.2e-07,1.31e-10
509,1.19e-07,1.34e-10
510,1.19e-07,1.35e-10
511,1.2e-07,1.35e-10
512,1.2e-07,1.35e-10
513,1.2e-07,1.36e-10
514,1.2e-07,1.38e-10
515,1.2e-07,1.39e-10
516,1.2e-07,1.4e-10
517,1.21e-07,1.4e-10
518,1.21e-07,1.42e-10
519,1.21e-07,1.43e-10
520,1.21e-07,1.44e-10
521,1.2e-07,1.46e-10
522,1.2e-07,1.48e-10
523,1.21e-07,1.48e-10
524,1.21e-07,1.49e-10
525,1.21e-07,1.5e-10
526,1.21e-07,1.49e-10
527,1.22e-07,1.5e-10
528,1.22e-07,1.52e-10
529,1.21e-07,1.54e-10
530,1.21e-07,1.56e-10
531,1.21e-07,1.56e-10
532,1.22e-07,1.57e-10
533,1.22e-07,1.57e-10
534,1.22e-07,1.59e-10
535,1.22e-07,1.59e-10
536,1.22e-07,1.61e-10
537,1.22e-07,1.62e-10
538,1.22e-07,1.63e-10
539,1.23e-07,1.64e-10
540,1.23e-07,1.64e-10
541,1.23e-07,1.67e-10
542,1.23e-07,1.68e-10
543,1.23e-07,1.68e-10
544,1.23e-07,1.69e-10
545,1.23e-07,1.7e-10
546,1.23e-07,1.72e-10
547,1.23e-07,1.74e-10
548,1.23e-07,1.75e-10
549,1.23e-07,1.75e-10
550,1.24e-07,1.75e-10
551,1.24e-07,1.76e-10
552,1.24e-07,1.78e-10
553,1.24e-07,1.79e-10
554,1.23e-07,1.81e-10
555,1.23e-07,1.83e-10
556,1.24e-07,1.82e-10
557,1.24e-07,1.83e-10
558,1.24e-07,1.84e-10
559,1.24e-07,1.86e-10
560,1.24e-07,1.87e-10
561,1.24e-07,1.89e-10
562,1.24e-07,1.9e-10
563,1.24e-07,1.91e-10
564,1.25e-07,1.9e-10
565,1.25e-07,1.91e-10
566,1.25e-07,1.94e-10
567,1.25e-07,1.95e-10
568,1.25e-07,1.95e-10
569,1.25e-07,1.97e-10
570,1.25e-07,1.99e-10
571,1.25e-07,2e-10
572,1.25e-07,2.01e-10
573,1.25e-07,2.01e-10
574,1.25e-07,2.03e-10
575,1.25e-07,2.04e-10
576,1.25e-07,2.06e-10
577,1.25e-07,2.07e-10
578,1.25e-07,2.08e-10
579,1.25e-07,2.09e-10
580,1.25e-07,2.11e-10
581,1.26e-07,2.11e-10
582,1.26e-07,2.12e-10
583,1.26e-07,2.13e-10
584,1.26e-07,2.14e-10
585,1.26e-07,2.15e-10
586,1.26e-07,2.16e-10
587,1.26e-07,2.18e-10
588,1.26e-07,2.19e-10
589,1.26e-07,2.2e-10
590,1.26e-07,2.21e-10
591,1.26e-07,2.23e-10
592,1.27e-07,2.23e-10
593,1.27e-07,2.24e-10
594,1.27e-07,2.25e-10
595,1.27e-07,2.26e-10
596,1.27e-07,2.27e-10
597,1.27e-07,2.28e-10
598,1.27e-07,2.3e-10
599,1.27e-07,2.32e-10
600,1.27e-07,2.33e-10
601,1.27e-07,2.34e-10
602,1.27e-07,2.35e-10
603,1.27e-07,2.36e-10
604,1.27e-07,2.38e-10
605,1.27e-07,2.39e-10
606,1.27e-07,2.4e-10
607,1.28e-07,2.41e-10
608,1.28e-07,2.41e-10
609,1.28e-07,2.43e-10
610,1.28e-07,2.44e-10
611,1.28e-07,2.45e-10
612,1.28e-07,2.47e-10
613,1.28e-07,2.48e-10
614,1.28e-07,2.49e-10
615,1.28e-07,2.51e-10
616,1.28e-07,2.53e-10
617,1.28e-07,2.53e-10
618,1.28e-07,2.54e-10
619,1.28e-07,2.56e-10
620,1.28e-07,2.57e-10
621,1.28e-07,2.57e-10
622,1.28e-07,2.59e-10
623,1.28e-07,2.61e-10
624,1.28e-07,2.62e-10
625,1.28e-07,2.63e-10
626,1.28e-07,2.65e-10
627,1.28e-07,2.66e-10
628,1.28e-07,2.67e-10
629,1.28e-07,2.69e-10
630,1.28e-07,2.7e-10
631,1.28e-07,2.71e-10
632,1.29e-07,2.72e-10
633,1.28e-07,2.74e-10
634,1.28e-07,2.76e-10
635,1.28e-07,2.76e-10
636,1.29e-07,2.77e-10
637,1.29e-07,2.78e-10
638,1.29e-07,2.8e-10
