,Sep,Force
83,8.55e-10,-2.85e-11
84,9.81e-10,-2.76e-11
85,9.21e-10,-2.62e-11
86,1.16e-09,-2.58e-11
87,1.28e-09,-2.5e-11
88,1.3e-09,-2.38e-11
89,1.12e-09,-2.19e-11
90,9.38e-10,-2e-11
91,1.16e-09,-1.95e-11
92,1.35e-09,-1.9e-11
93,1.43e-09,-1.82e-11
94,1.29e-09,-1.66e-11
95,1.48e-09,-1.62e-11
96,1.93e-09,-1.65e-11
97,1.93e-09,-1.52e-11
98,1.6e-09,-1.29e-11
99,1.58e-09,-1.15e-11
100,1.81e-09,-1.11e-11
101,2.22e-09,-1.13e-11
102,2.78e-09,-1.2e-11
103,2.98e-09,-1.14e-11
104,2.54e-09,-8.54e-12
105,2.24e-09,-6.13e-12
106,2.57e-09,-5.86e-12
107,2.88e-09,-5.59e-12
108,3.28e-09,-5.61e-12
109,3.44e-09,-4.83e-12
110,3.45e-09,-3.57e-12
111,4.04e-09,-4.36e-12
112,4.69e-09,-5.35e-12
113,4.63e-09,-3.98e-12
114,4.34e-09,-1.74e-12
115,4.56e-09,-1.22e-12
116,4.93e-09,-1.16e-12
117,5.22e-09,-9.02e-13
118,6.04e-09,-2.4e-12
119,6.43e-09,-2.49e-12
120,6.11e-09,-1.37e-13
121,6.41e-09,7.61e-14
122,6.84e-09,-1.91e-13
123,6.75e-09,1.24e-12
124,6.64e-09,2.77e-12
125,7.35e-09,1.66e-12
126,8.18e-09,1.59e-13
127,7.96e-09,2.18e-12
128,7.99e-09,3.32e-12
129,7.87e-09,5e-12
130,7.38e-09,7.95e-12
131,7.83e-09,7.75e-12
132,8.63e-09,6.3e-12
133,9.77e-09,3.72e-12
134,1.01e-08,3.97e-12
135,9.91e-09,5.75e-12
136,1.06e-08,4.54e-12
137,1.09e-08,4.79e-12
138,1.1e-08,5.78e-12
139,1.2e-08,3.99e-12
140,1.23e-08,4.12e-12
141,1.23e-08,5.28e-12
142,1.29e-08,4.31e-12
143,1.32e-08,4.58e-12
144,1.34e-08,5.11e-12
145,1.4e-08,4.34e-12
146,1.51e-08,2.19e-12
147,1.58e-08,8.42e-13
148,1.63e-08,6.71e-13
149,1.68e-08,2.71e-13
150,1.68e-08,1.65e-12
151,1.6e-08,5.49e-12
152,1.52e-08,9.53e-12
153,1.58e-08,8.61e-12
154,1.71e-08,5.5e-12
155,1.78e-08,4.46e-12
156,1.76e-08,6.39e-12
157,1.78e-08,7e-12
158,1.87e-08,5.46e-12
159,1.91e-08,5.27e-12
160,1.99e-08,3.86e-12
161,2.02e-08,3.9e-12
162,1.97e-08,6.66e-12
163,1.97e-08,8.06e-12
164,2.05e-08,6.46e-12
165,2.08e-08,6.78e-12
166,2.07e-08,8.28e-12
167,2.11e-08,8.17e-12
168,2.2e-08,6.56e-12
169,2.29e-08,4.94e-12
170,2.32e-08,4.94e-12
171,2.35e-08,5.38e-12
172,2.32e-08,7.54e-12
173,2.32e-08,8.81e-12
174,2.36e-08,8.6e-12
175,2.43e-08,7.77e-12
176,2.51e-08,6.42e-12
177,2.57e-08,5.5e-12
178,2.55e-08,7.38e-12
179,2.53e-08,9.34e-12
180,2.62e-08,7.57e-12
181,2.7e-08,6.35e-12
182,2.74e-08,6.21e-12
183,2.76e-08,6.78e-12
184,2.79e-08,7.24e-12
185,2.85e-08,6.33e-12
186,2.88e-08,6.32e-12
187,2.92e-08,6.06e-12
188,2.97e-08,5.83e-12
189,2.96e-08,7.37e-12
190,2.94e-08,9.51e-12
191,2.94e-08,1.07e-11
192,3.01e-08,9.57e-12
193,3.11e-08,7.55e-12
194,3.11e-08,8.57e-12
195,3.08e-08,1.09e-11
196,3.14e-08,1.03e-11
197,3.25e-08,8.02e-12
198,3.34e-08,6.12e-12
199,3.37e-08,6.45e-12
200,3.36e-08,8.17e-12
201,3.31e-08,1.11e-11
202,3.24e-08,1.47e-11
203,3.34e-08,1.27e-11
204,3.46e-08,9.99e-12
205,3.43e-08,1.21e-11
206,3.4e-08,1.47e-11
207,3.5e-08,1.26e-11
208,3.58e-08,1.11e-11
209,3.64e-08,1.03e-11
210,3.68e-08,1.02e-11
211,3.6e-08,1.41e-11
212,3.63e-08,1.43e-11
213,3.77e-08,1.09e-11
214,3.8e-08,1.1e-11
215,3.76e-08,1.39e-11
216,3.78e-08,1.45e-11
217,3.85e-08,1.32e-11
218,3.92e-08,1.22e-11
219,3.95e-08,1.24e-11
220,3.95e-08,1.38e-11
221,3.94e-08,1.54e-11
222,4.06e-08,1.28e-11
223,4.14e-08,1.15e-11
224,4.13e-08,1.31e-11
225,4.13e-08,1.43e-11
226,4.17e-08,1.41e-11
227,4.22e-08,1.37e-11
228,4.18e-08,1.64e-11
229,4.17e-08,1.79e-11
230,4.2e-08,1.82e-11
231,4.24e-08,1.81e-11
232,4.29e-08,1.77e-11
233,4.34e-08,1.73e-11
234,4.35e-08,1.81e-11
235,4.38e-08,1.86e-11
236,4.47e-08,1.69e-11
237,4.46e-08,1.86e-11
238,4.45e-08,2e-11
239,4.5e-08,1.97e-11
240,4.51e-08,2.05e-11
241,4.63e-08,1.79e-11
242,4.68e-08,1.77e-11
243,4.64e-08,2.01e-11
244,4.78e-08,1.67e-11
245,5.04e-08,9.34e-12
246,5.17e-08,6.19e-12
247,5.2e-08,6.66e-12
248,5.23e-08,6.76e-12
249,5.33e-08,4.95e-12
250,5.43e-08,2.79e-12
251,5.42e-08,4.63e-12
252,5.44e-08,5.34e-12
253,5.5e-08,4.32e-12
254,5.51e-08,5.2e-12
255,5.45e-08,8.68e-12
256,5.45e-08,9.81e-12
257,5.54e-08,8.16e-12
258,5.56e-08,8.78e-12
259,5.57e-08,9.92e-12
260,5.65e-08,8.49e-12
261,5.77e-08,5.46e-12
262,5.85e-08,3.97e-12
263,5.88e-08,4.31e-12
264,5.93e-08,3.76e-12
265,6.01e-08,2.61e-12
266,6.06e-08,2.25e-12
267,6.05e-08,3.93e-12
268,5.98e-08,7.35e-12
269,5.97e-08,8.99e-12
270,6.05e-08,7.81e-12
271,6.08e-08,7.89e-12
272,6.1e-08,8.4e-12
273,6.15e-08,8.09e-12
274,6.27e-08,5.38e-12
275,6.31e-08,5.14e-12
276,6.32e-08,6.31e-12
277,6.31e-08,8.07e-12
278,6.31e-08,9.31e-12
279,6.41e-08,7.37e-12
280,6.47e-08,6.69e-12
281,6.53e-08,5.9e-12
282,6.55e-08,6.37e-12
283,6.56e-08,7.54e-12
284,6.6e-08,7.24e-12
285,6.68e-08,6.05e-12
286,6.65e-08,8.06e-12
287,6.63e-08,1.01e-11
288,6.71e-08,8.46e-12
289,6.76e-08,8.23e-12
290,6.82e-08,7.67e-12
291,6.86e-08,7.7e-12
292,6.89e-08,8.15e-12
293,7e-08,5.91e-12
294,7.03e-08,5.99e-12
295,6.98e-08,9.02e-12
296,7.01e-08,9.01e-12
297,7.04e-08,9.31e-12
298,7.06e-08,9.74e-12
299,7.15e-08,8.2e-12
300,7.11e-08,1.07e-11
301,7.06e-08,1.37e-11
302,7.14e-08,1.25e-11
303,7.22e-08,1.11e-11
304,7.29e-08,1.03e-11
305,7.34e-08,9.77e-12
306,7.4e-08,9.06e-12
307,7.43e-08,9.21e-12
308,7.45e-08,9.73e-12
309,7.45e-08,1.11e-11
310,7.46e-08,1.21e-11
311,7.54e-08,1.09e-11
312,7.54e-08,1.22e-11
313,7.59e-08,1.18e-11
314,7.63e-08,1.17e-11
315,7.66e-08,1.21e-11
316,7.7e-08,1.22e-11
317,7.72e-08,1.28e-11
318,7.78e-08,1.19e-11
319,7.8e-08,1.28e-11
320,7.85e-08,1.23e-11
321,7.88e-08,1.24e-11
322,7.92e-08,1.24e-11
323,7.95e-08,1.27e-11
324,7.98e-08,1.3e-11
325,8.04e-08,1.23e-11
326,8.08e-08,1.24e-11
327,8.07e-08,1.38e-11
328,8.09e-08,1.45e-11
329,8.14e-08,1.4e-11
330,8.15e-08,1.48e-11
331,8.15e-08,1.6e-11
332,8.17e-08,1.67e-11
333,8.26e-08,1.51e-11
334,8.31e-08,1.49e-11
335,8.28e-08,1.73e-11
336,8.29e-08,1.85e-11
337,8.38e-08,1.69e-11
338,8.45e-08,1.57e-11
339,8.48e-08,1.59e-11
340,8.51e-08,1.64e-11
341,8.55e-08,1.61e-11
342,8.56e-08,1.72e-11
343,8.57e-08,1.79e-11
344,8.61e-08,1.82e-11
345,8.67e-08,1.76e-11
346,8.74e-08,1.65e-11
347,8.76e-08,1.72e-11
348,8.78e-08,1.82e-11
349,8.76e-08,2.02e-11
350,8.77e-08,2.1e-11
351,8.78e-08,2.17e-11
352,8.82e-08,2.15e-11
353,8.94e-08,1.89e-11
354,8.99e-08,1.83e-11
355,8.96e-08,2.08e-11
356,8.96e-08,2.23e-11
357,9e-08,2.23e-11
358,9.07e-08,2.13e-11
359,9.12e-08,2.1e-11
360,9.17e-08,2.08e-11
361,9.18e-08,2.16e-11
362,9.21e-08,2.19e-11
363,9.24e-08,2.22e-11
364,9.21e-08,2.45e-11
365,9.24e-08,2.47e-11
366,9.35e-08,2.27e-11
367,9.4e-08,2.24e-11
368,9.39e-08,2.4e-11
369,9.37e-08,2.59e-11
370,9.4e-08,2.62e-11
371,9.45e-08,2.57e-11
372,9.43e-08,2.79e-11
373,9.42e-08,2.93e-11
374,9.52e-08,2.74e-11
375,9.59e-08,2.62e-11
376,9.64e-08,2.6e-11
377,9.65e-08,2.68e-11
378,9.63e-08,2.87e-11
379,9.62e-08,3.04e-11
380,9.64e-08,3.11e-11
381,9.66e-08,3.17e-11
382,9.7e-08,3.18e-11
383,9.72e-08,3.22e-11
384,9.73e-08,3.34e-11
385,9.78e-08,3.28e-11
386,9.84e-08,3.21e-11
387,9.84e-08,3.36e-11
388,9.82e-08,3.56e-11
389,9.83e-08,3.63e-11
390,9.93e-08,3.45e-11
391,9.99e-08,3.4e-11
392,9.96e-08,3.65e-11
393,9.98e-08,3.71e-11
394,1.01e-07,3.58e-11
395,1.01e-07,3.65e-11
396,1.01e-07,3.76e-11
397,1.01e-07,3.81e-11
398,1.01e-07,3.91e-11
399,1.01e-07,4e-11
400,1.01e-07,4.09e-11
401,1.02e-07,4.14e-11
402,1.02e-07,4.05e-11
403,1.03e-07,4.02e-11
404,1.03e-07,4.14e-11
405,1.03e-07,4.19e-11
406,1.04e-07,4.17e-11
407,1.03e-07,4.33e-11
408,1.04e-07,4.42e-11
409,1.04e-07,4.37e-11
410,1.04e-07,4.62e-11
411,1.04e-07,4.73e-11
412,1.05e-07,4.62e-11
413,1.05e-07,4.55e-11
414,1.06e-07,4.5e-11
415,1.06e-07,4.5e-11
416,1.06e-07,4.6e-11
417,1.06e-07,4.78e-11
418,1.06e-07,4.94e-11
419,1.06e-07,5.08e-11
420,1.06e-07,5.28e-11
421,1.06e-07,5.45e-11
422,1.06e-07,5.41e-11
423,1.07e-07,5.27e-11
424,1.08e-07,5.1e-11
425,1.09e-07,4.99e-11
426,1.09e-07,5.15e-11
427,1.08e-07,5.35e-11
428,1.09e-07,5.43e-11
429,1.08e-07,5.64e-11
430,1.09e-07,5.71e-11
431,1.09e-07,5.64e-11
432,1.09e-07,5.69e-11
433,1.09e-07,5.86e-11
434,1.09e-07,5.95e-11
435,1.12e-07,5.03e-11
436,1.15e-07,4.23e-11
437,1.16e-07,4.28e-11
438,1.16e-07,4.18e-11
439,1.17e-07,4.21e-11
440,1.16e-07,4.51e-11
441,1.16e-07,4.63e-11
442,1.17e-07,4.51e-11
443,1.17e-07,4.43e-11
444,1.17e-07,4.6e-11
445,1.17e-07,4.75e-11
446,1.18e-07,4.72e-11
447,1.21e-07,3.93e-11
448,1.23e-07,3.24e-11
449,1.23e-07,3.33e-11
450,1.24e-07,3.25e-11
451,1.24e-07,3.22e-11
452,1.25e-07,3.17e-11
453,1.25e-07,3.34e-11
454,1.25e-07,3.51e-11
455,1.25e-07,3.45e-11
456,1.25e-07,3.55e-11
457,1.25e-07,3.64e-11
458,1.26e-07,3.7e-11
459,1.26e-07,3.77e-11
460,1.26e-07,3.68e-11
461,1.26e-07,3.8e-11
462,1.26e-07,4e-11
463,1.27e-07,4e-11
464,1.27e-07,4.02e-11
465,1.27e-07,4.12e-11
466,1.27e-07,4.22e-11
467,1.28e-07,4.1e-11
468,1.28e-07,4.31e-11
469,1.28e-07,4.45e-11
470,1.29e-07,4.31e-11
471,1.29e-07,4.48e-11
472,1.29e-07,4.63e-11
473,1.29e-07,4.63e-11
474,1.29e-07,4.68e-11
475,1.29e-07,4.74e-11
476,1.29e-07,4.88e-11
477,1.3e-07,4.83e-11
478,1.31e-07,4.75e-11
479,1.3e-07,4.96e-11
480,1.3e-07,5.12e-11
481,1.3e-07,5.2e-11
482,1.3e-07,5.32e-11
483,1.31e-07,5.33e-11
484,1.31e-07,5.25e-11
485,1.32e-07,5.35e-11
486,1.32e-07,5.45e-11
487,1.32e-07,5.51e-11
488,1.32e-07,5.69e-11
489,1.32e-07,5.65e-11
490,1.33e-07,5.62e-11
491,1.33e-07,5.83e-11
492,1.33e-07,5.92e-11
493,1.33e-07,5.87e-11
494,1.34e-07,5.85e-11
495,1.34e-07,6.02e-11
496,1.33e-07,6.26e-11
497,1.33e-07,6.41e-11
498,1.34e-07,6.36e-11
499,1.34e-07,6.36e-11
500,1.34e-07,6.48e-11
501,1.34e-07,6.59e-11
502,1.34e-07,6.69e-11
503,1.35e-07,6.62e-11
504,1.35e-07,6.74e-11
505,1.35e-07,6.93e-11
506,1.35e-07,7.02e-11
507,1.35e-07,7.08e-11
508,1.36e-07,7.1e-11
509,1.36e-07,7.23e-11
510,1.36e-07,7.3e-11
511,1.36e-07,7.31e-11
512,1.36e-07,7.38e-11
513,1.36e-07,7.55e-11
514,1.36e-07,7.63e-11
515,1.37e-07,7.67e-11
516,1.37e-07,7.77e-11
517,1.37e-07,7.86e-11
518,1.37e-07,8e-11
519,1.37e-07,8.09e-11
520,1.37e-07,8.12e-11
521,1.38e-07,8.1e-11
522,1.38e-07,8.21e-11
523,1.38e-07,8.33e-11
524,1.38e-07,8.41e-11
525,1.38e-07,8.58e-11
526,1.38e-07,8.68e-11
527,1.38e-07,8.79e-11
528,1.38e-07,8.93e-11
529,1.38e-07,9.01e-11
530,1.39e-07,9.05e-11
531,1.39e-07,9.09e-11
532,1.39e-07,9.16e-11
533,1.4e-07,9.2e-11
534,1.4e-07,9.15e-11
535,1.4e-07,9.23e-11
536,1.4e-07,9.45e-11
537,1.4e-07,9.58e-11
538,1.4e-07,9.63e-11
539,1.4e-07,9.69e-11
540,1.41e-07,9.81e-11
541,1.41e-07,9.84e-11
542,1.41e-07,9.86e-11
543,1.41e-07,1.01e-10
544,1.41e-07,1.02e-10
545,1.41e-07,1.03e-10
546,1.41e-07,1.04e-10
547,1.42e-07,1.04e-10
548,1.42e-07,1.04e-10
549,1.42e-07,1.06e-10
550,1.42e-07,1.08e-10
551,1.41e-07,1.1e-10
552,1.42e-07,1.11e-10
553,1.42e-07,1.11e-10
554,1.43e-07,1.1e-10
555,1.43e-07,1.11e-10
556,1.43e-07,1.13e-10
557,1.43e-07,1.14e-10
558,1.42e-07,1.16e-10
559,1.43e-07,1.17e-10
560,1.43e-07,1.17e-10
561,1.43e-07,1.18e-10
562,1.43e-07,1.18e-10
563,1.44e-07,1.19e-10
564,1.43e-07,1.21e-10
565,1.43e-07,1.23e-10
566,1.43e-07,1.24e-10
567,1.43e-07,1.26e-10
568,1.43e-07,1.27e-10
569,1.44e-07,1.26e-10
570,1.44e-07,1.27e-10
571,1.44e-07,1.27e-10
572,1.45e-07,1.28e-10
573,1.44e-07,1.3e-10
574,1.44e-07,1.32e-10
575,1.44e-07,1.34e-10
576,1.45e-07,1.33e-10
577,1.45e-07,1.33e-10
578,1.45e-07,1.35e-10
579,1.45e-07,1.36e-10
580,1.45e-07,1.37e-10
581,1.45e-07,1.38e-10
582,1.45e-07,1.39e-10
583,1.45e-07,1.42e-10
584,1.45e-07,1.43e-10
585,1.45e-07,1.43e-10
586,1.45e-07,1.44e-10
587,1.45e-07,1.46e-10
588,1.46e-07,1.46e-10
589,1.46e-07,1.47e-10
590,1.46e-07,1.48e-10
591,1.46e-07,1.49e-10
592,1.46e-07,1.51e-10
593,1.46e-07,1.52e-10
594,1.46e-07,1.54e-10
595,1.46e-07,1.54e-10
596,1.46e-07,1.55e-10
597,1.46e-07,1.57e-10
598,1.46e-07,1.58e-10
599,1.46e-07,1.59e-10
600,1.47e-07,1.6e-10
601,1.47e-07,1.6e-10
602,1.47e-07,1.61e-10
603,1.47e-07,1.62e-10
604,1.47e-07,1.63e-10
605,1.47e-07,1.65e-10
606,1.47e-07,1.66e-10
607,1.48e-07,1.66e-10
608,1.48e-07,1.67e-10
609,1.48e-07,1.69e-10
610,1.48e-07,1.7e-10
611,1.48e-07,1.71e-10
612,1.48e-07,1.72e-10
613,1.48e-07,1.74e-10
614,1.48e-07,1.74e-10
615,1.48e-07,1.75e-10
616,1.48e-07,1.77e-10
617,1.48e-07,1.78e-10
618,1.49e-07,1.78e-10
619,1.49e-07,1.8e-10
620,1.48e-07,1.82e-10
621,1.48e-07,1.83e-10
622,1.49e-07,1.83e-10
623,1.49e-07,1.84e-10
624,1.49e-07,1.85e-10
625,1.49e-07,1.87e-10
626,1.49e-07,1.89e-10
627,1.49e-07,1.9e-10
628,1.49e-07,1.91e-10
629,1.49e-07,1.92e-10
630,1.49e-07,1.93e-10
631,1.49e-07,1.94e-10
632,1.49e-07,1.95e-10
633,1.49e-07,1.97e-10
634,1.49e-07,1.98e-10
635,1.49e-07,1.99e-10
636,1.49e-07,2.01e-10
637,1.49e-07,2.02e-10
638,1.5e-07,2.03e-10
639,1.5e-07,2.04e-10
640,1.5e-07,2.05e-10
641,1.5e-07,2.06e-10
642,1.5e-07,2.08e-10
643,1.5e-07,2.09e-10
644,1.5e-07,2.11e-10
645,1.5e-07,2.11e-10
646,1.5e-07,2.11e-10
647,1.53e-07,2.04e-10
648,1.55e-07,1.97e-10
649,1.58e-07,1.9e-10
650,1.61e-07,1.82e-10
651,1.62e-07,1.78e-10
652,1.62e-07,1.79e-10
653,1.63e-07,1.8e-10
654,1.63e-07,1.8e-10
655,1.63e-07,1.82e-10
656,1.63e-07,1.84e-10
657,1.64e-07,1.82e-10
658,1.65e-07,1.8e-10
659,1.65e-07,1.8e-10
660,1.65e-07,1.81e-10
661,1.66e-07,1.79e-10
662,1.67e-07,1.77e-10
663,1.67e-07,1.78e-10
664,1.67e-07,1.8e-10
665,1.67e-07,1.81e-10
666,1.67e-07,1.83e-10
667,1.67e-07,1.83e-10
668,1.67e-07,1.85e-10
669,1.67e-07,1.86e-10
670,1.67e-07,1.87e-10
671,1.68e-07,1.88e-10
672,1.68e-07,1.88e-10
673,1.68e-07,1.9e-10
674,1.68e-07,1.92e-10
675,1.68e-07,1.92e-10
676,1.68e-07,1.93e-10
677,1.68e-07,1.96e-10
678,1.68e-07,1.97e-10
679,1.68e-07,1.98e-10
680,1.68e-07,1.98e-10
681,1.69e-07,1.99e-10
682,1.69e-07,1.99e-10
683,1.69e-07,2e-10
684,1.69e-07,2.02e-10
685,1.69e-07,2.04e-10
686,1.69e-07,2.04e-10
687,1.69e-07,2.06e-10
688,1.69e-07,2.07e-10
689,1.69e-07,2.09e-10
690,1.69e-07,2.1e-10
691,1.69e-07,2.11e-10
692,1.69e-07,2.13e-10
693,1.69e-07,2.14e-10
694,1.69e-07,2.14e-10
695,1.69e-07,2.15e-10
696,1.7e-07,2.14e-10
697,1.71e-07,2.12e-10
698,1.71e-07,2.12e-10
699,1.72e-07,2.13e-10
700,1.72e-07,2.14e-10
701,1.72e-07,2.15e-10
702,1.72e-07,2.16e-10
703,1.72e-07,2.17e-10
704,1.72e-07,2.18e-10
705,1.73e-07,2.19e-10
706,1.73e-07,2.19e-10
707,1.73e-07,2.2e-10
708,1.73e-07,2.22e-10
709,1.73e-07,2.23e-10
710,1.73e-07,2.24e-10
711,1.73e-07,2.25e-10
712,1.73e-07,2.27e-10
713,1.73e-07,2.28e-10
714,1.73e-07,2.29e-10
715,1.73e-07,2.31e-10
716,1.73e-07,2.33e-10
717,1.73e-07,2.33e-10
718,1.73e-07,2.34e-10
719,1.73e-07,2.36e-10
720,1.73e-07,2.38e-10
721,1.73e-07,2.39e-10
722,1.73e-07,2.4e-10
723,1.74e-07,2.41e-10
724,1.74e-07,2.42e-10
725,1.74e-07,2.43e-10
726,1.74e-07,2.45e-10
727,1.74e-07,2.46e-10
728,1.74e-07,2.47e-10
729,1.74e-07,2.48e-10
730,1.74e-07,2.5e-10
731,1.74e-07,2.51e-10
732,1.74e-07,2.52e-10
733,1.74e-07,2.53e-10
734,1.74e-07,2.55e-10
735,1.74e-07,2.56e-10
736,1.74e-07,2.57e-10
737,1.74e-07,2.58e-10
738,1.75e-07,2.59e-10
739,1.74e-07,2.6e-10
740,1.74e-07,2.62e-10
741,1.74e-07,2.64e-10
742,1.74e-07,2.65e-10
743,1.74e-07,2.66e-10
744,1.74e-07,2.68e-10
745,1.74e-07,2.69e-10
746,1.74e-07,2.71e-10
747,1.74e-07,2.72e-10
748,1.74e-07,2.73e-10
749,1.74e-07,2.74e-10
750,1.75e-07,2.75e-10
751,1.74e-07,2.77e-10
752,1.74e-07,2.78e-10
753,1.74e-07,2.8e-10
754,1.74e-07,2.82e-10
755,1.74e-07,2.83e-10
756,1.74e-07,2.85e-10
757,1.74e-07,2.86e-10
758,1.74e-07,2.87e-10
759,1.74e-07,2.89e-10
760,1.74e-07,2.91e-10
761,1.74e-07,2.92e-10
762,1.74e-07,2.93e-10
763,1.74e-07,2.95e-10
764,1.74e-07,2.96e-10
765,1.74e-07,2.98e-10
766,1.74e-07,2.99e-10
767,1.74e-07,3e-10
768,1.74e-07,3.02e-10
769,1.74e-07,3.04e-10
770,1.74e-07,3.05e-10
771,1.74e-07,3.07e-10
772,1.74e-07,3.08e-10
773,1.74e-07,3.1e-10
774,1.74e-07,3.11e-10
775,1.74e-07,3.12e-10
776,1.74e-07,3.14e-10
777,1.74e-07,3.15e-10
778,1.74e-07,3.17e-10
779,1.74e-07,3.18e-10
780,1.74e-07,3.2e-10
781,1.74e-07,3.21e-10
782,1.74e-07,3.23e-10
783,1.74e-07,3.25e-10
784,1.74e-07,3.26e-10
785,1.74e-07,3.27e-10
786,1.74e-07,3.29e-10
787,1.74e-07,3.3e-10
788,1.74e-07,3.32e-10
789,1.74e-07,3.33e-10
790,1.74e-07,3.35e-10
791,1.74e-07,3.36e-10
792,1.74e-07,3.37e-10
793,1.74e-07,3.39e-10
794,1.74e-07,3.4e-10
795,1.74e-07,3.42e-10
796,1.74e-07,3.44e-10
797,1.74e-07,3.46e-10
798,1.73e-07,3.47e-10
799,1.73e-07,3.49e-10
800,1.73e-07,3.5e-10
801,1.73e-07,3.52e-10
802,1.73e-07,3.54e-10
803,1.73e-07,3.55e-10
804,1.73e-07,3.56e-10
805,1.73e-07,3.58e-10
806,1.73e-07,3.6e-10
807,1.73e-07,3.61e-10
808,1.74e-07,3.6e-10
809,2.1e-07,2.4e-10
810,2.61e-07,6.85e-11
811,2.79e-07,9.38e-12
812,2.8e-07,6.73e-12
813,2.82e-07,4.28e-12
814,2.83e-07,1.18e-12
815,2.83e-07,2.71e-12
816,2.83e-07,3.89e-12
817,2.84e-07,3.1e-12
818,2.84e-07,2.15e-12
819,2.85e-07,1.73e-12
820,2.85e-07,3.66e-12
821,2.85e-07,4.81e-12
822,2.86e-07,2.72e-12
823,2.87e-07,1.04e-12
824,2.87e-07,2.13e-12
825,2.87e-07,2.99e-12
826,2.88e-07,2.6e-12
827,2.87e-07,4.93e-12
828,2.88e-07,5.53e-12
829,2.89e-07,2.76e-12
830,2.9e-07,2e-12
831,2.9e-07,2.47e-12
832,2.9e-07,4.62e-12
833,2.9e-07,2.96e-12
834,2.92e-07,-5.29e-14
835,2.92e-07,8.83e-13
836,2.92e-07,2.86e-12
837,2.92e-07,3.93e-12
838,2.92e-07,3.34e-12
839,2.93e-07,4.46e-12
840,2.93e-07,2.86e-12
841,2.94e-07,1.61e-12
842,2.94e-07,3.74e-12
843,2.94e-07,5.12e-12
844,2.95e-07,4.64e-12
845,2.96e-07,2.38e-12
846,2.97e-07,-8.75e-14
847,2.97e-07,-7.89e-14
848,2.97e-07,3.02e-12
849,2.97e-07,4.49e-12
850,2.98e-07,3.13e-12
851,2.98e-07,3.29e-12
852,2.98e-07,5.56e-12
853,2.98e-07,6.94e-12
854,2.99e-07,5.16e-12
855,3e-07,3.13e-12
856,3e-07,2.89e-12
857,3.01e-07,1.25e-12
858,3.02e-07,-1.15e-12
859,3.02e-07,1.29e-12
860,3.02e-07,2.38e-12
861,3.03e-07,2.19e-12
862,3.03e-07,3.22e-12
863,3.03e-07,1.96e-12
